spin_index,spin_result,streak_count,bet_amount,bet_on,outcome,profit,bankroll
2518,Black,Betting,10,Red,Loss,-10,-1120
2519,Black,Betting,20,Red,Loss,-20,-1140
2520,Red,1,40,,Win,40,-1100
2521,Red,2,0,,No Bet,0,-1100
2522,Red,3,0,,No Bet,0,-1100
2523,Black,1,0,,No Bet,0,-1100
2524,Black,2,0,,No Bet,0,-1100
2525,Black,3,0,,No Bet,0,-1100
2526,Black,Betting,0,,No Bet,0,-1100
2527,Red,1,10,,Win,10,-1090
2528,Red,2,0,,No Bet,0,-1090
2529,Black,1,0,,No Bet,0,-1090
2530,Black,2,0,,No Bet,0,-1090
2531,Red,1,0,,No Bet,0,-1090
2532,Black,1,0,,No Bet,0,-1090
2533,Black,2,0,,No Bet,0,-1090
2534,Black,3,0,,No Bet,0,-1090
2535,Red,1,0,,No Bet,0,-1090
2536,Black,1,0,,No Bet,0,-1090
2537,Red,1,0,,No Bet,0,-1090
2538,Black,1,0,,No Bet,0,-1090
2539,Black,2,0,,No Bet,0,-1090
2540,Red,1,0,,No Bet,0,-1090
2541,Red,2,0,,No Bet,0,-1090
2542,Black,1,0,,No Bet,0,-1090
2543,Black,2,0,,No Bet,0,-1090
2544,Green,0,0,,No Bet,0,-1090
2545,Black,1,0,,No Bet,0,-1090
2546,Red,1,0,,No Bet,0,-1090
2547,Black,1,0,,No Bet,0,-1090
2548,Red,1,0,,No Bet,0,-1090
2549,Red,2,0,,No Bet,0,-1090
2550,Black,1,0,,No Bet,0,-1090
2551,Black,2,0,,No Bet,0,-1090
2552,Red,1,0,,No Bet,0,-1090
2553,Red,2,0,,No Bet,0,-1090
2554,Red,3,0,,No Bet,0,-1090
2555,Green,0,0,,No Bet,0,-1090
2556,Black,1,0,,No Bet,0,-1090
2557,Red,1,0,,No Bet,0,-1090
2558,Red,2,0,,No Bet,0,-1090
2559,Red,3,0,,No Bet,0,-1090
2560,Red,Betting,0,,No Bet,0,-1090
2561,Red,Betting,10,Black,Loss,-10,-1100
2562,Black,1,20,,Win,20,-1080
2563,Black,2,0,,No Bet,0,-1080
2564,Red,1,0,,No Bet,0,-1080
2565,Black,1,0,,No Bet,0,-1080
2566,Black,2,0,,No Bet,0,-1080
2567,Black,3,0,,No Bet,0,-1080
2568,Black,Betting,0,,No Bet,0,-1080
2569,Red,1,10,,Win,10,-1070
2570,Black,1,0,,No Bet,0,-1070
2571,Black,2,0,,No Bet,0,-1070
2572,Red,1,0,,No Bet,0,-1070
2573,Black,1,0,,No Bet,0,-1070
2574,Black,2,0,,No Bet,0,-1070
2575,Red,1,0,,No Bet,0,-1070
2576,Black,1,0,,No Bet,0,-1070
2577,Red,1,0,,No Bet,0,-1070
2578,Black,1,0,,No Bet,0,-1070
2579,Red,1,0,,No Bet,0,-1070
2580,Red,2,0,,No Bet,0,-1070
2581,Red,3,0,,No Bet,0,-1070
2582,Red,Betting,0,,No Bet,0,-1070
2583,Red,Betting,10,Black,Loss,-10,-1080
2584,Red,Betting,20,Black,Loss,-20,-1100
2585,Black,1,40,,Win,40,-1060
2586,Black,2,0,,No Bet,0,-1060
2587,Red,1,0,,No Bet,0,-1060
2588,Black,1,0,,No Bet,0,-1060
2589,Red,1,0,,No Bet,0,-1060
2590,Red,2,0,,No Bet,0,-1060
2591,Red,3,0,,No Bet,0,-1060
2592,Red,Betting,0,,No Bet,0,-1060
2593,Red,Betting,10,Black,Loss,-10,-1070
2594,Black,1,20,,Win,20,-1050
2595,Black,2,0,,No Bet,0,-1050
2596,Red,1,0,,No Bet,0,-1050
2597,Red,2,0,,No Bet,0,-1050
2598,Black,1,0,,No Bet,0,-1050
2599,Black,2,0,,No Bet,0,-1050
2600,Red,1,0,,No Bet,0,-1050
2601,Black,1,0,,No Bet,0,-1050
2602,Black,2,0,,No Bet,0,-1050
2603,Black,3,0,,No Bet,0,-1050
2604,Red,1,0,,No Bet,0,-1050
2605,Green,0,0,,No Bet,0,-1050
2606,Black,1,0,,No Bet,0,-1050
2607,Red,1,0,,No Bet,0,-1050
2608,Red,2,0,,No Bet,0,-1050
2609,Black,1,0,,No Bet,0,-1050
2610,Red,1,0,,No Bet,0,-1050
2611,Red,2,0,,No Bet,0,-1050
2612,Red,3,0,,No Bet,0,-1050
2613,Red,Betting,0,,No Bet,0,-1050
2614,Black,1,10,,Win,10,-1040
2615,Black,2,0,,No Bet,0,-1040
2616,Black,3,0,,No Bet,0,-1040
2617,Black,Betting,0,,No Bet,0,-1040
2618,Red,1,10,,Win,10,-1030
2619,Red,2,0,,No Bet,0,-1030
2620,Black,1,0,,No Bet,0,-1030
2621,Red,1,0,,No Bet,0,-1030
2622,Black,1,0,,No Bet,0,-1030
2623,Black,2,0,,No Bet,0,-1030
2624,Black,3,0,,No Bet,0,-1030
2625,Black,Betting,0,,No Bet,0,-1030
2626,Black,Betting,10,Red,Loss,-10,-1040
2627,Red,1,20,,Win,20,-1020
2628,Red,2,0,,No Bet,0,-1020
2629,Red,3,0,,No Bet,0,-1020
2630,Black,1,0,,No Bet,0,-1020
2631,Red,1,0,,No Bet,0,-1020
2632,Red,2,0,,No Bet,0,-1020
2633,Black,1,0,,No Bet,0,-1020
2634,Red,1,0,,No Bet,0,-1020
2635,Black,1,0,,No Bet,0,-1020
2636,Red,1,0,,No Bet,0,-1020
2637,Red,2,0,,No Bet,0,-1020
2638,Black,1,0,,No Bet,0,-1020
2639,Red,1,0,,No Bet,0,-1020
2640,Red,2,0,,No Bet,0,-1020
2641,Black,1,0,,No Bet,0,-1020
2642,Green,0,0,,No Bet,0,-1020
2643,Black,1,0,,No Bet,0,-1020
2644,Black,2,0,,No Bet,0,-1020
2645,Black,3,0,,No Bet,0,-1020
2646,Black,Betting,0,,No Bet,0,-1020
2647,Black,Betting,10,Red,Loss,-10,-1030
2648,Black,Betting,20,Red,Loss,-20,-1050
2649,Black,Betting,40,Red,Loss,-40,-1090
2650,Black,Betting,80,Red,Loss,-80,-1170
2651,Black,Betting,160,Red,Loss,-160,-1330
2652,Black,Betting,320,Red,Loss,-320,-1650
2653,Black,Betting,640,Red,Bust,-640,-2290
2654,Red,1,10,,Win,10,-2280
2655,Black,1,0,,No Bet,0,-2280
2656,Red,1,0,,No Bet,0,-2280
2657,Black,1,0,,No Bet,0,-2280
2658,Black,2,0,,No Bet,0,-2280
2659,Red,1,0,,No Bet,0,-2280
2660,Red,2,0,,No Bet,0,-2280
2661,Black,1,0,,No Bet,0,-2280
2662,Red,1,0,,No Bet,0,-2280
2663,Red,2,0,,No Bet,0,-2280
2664,Red,3,0,,No Bet,0,-2280
2665,Red,Betting,0,,No Bet,0,-2280
2666,Red,Betting,10,Black,Loss,-10,-2290
2667,Black,1,20,,Win,20,-2270
2668,Black,2,0,,No Bet,0,-2270
2669,Black,3,0,,No Bet,0,-2270
2670,Green,0,0,,No Bet,0,-2270
2671,Red,1,0,,No Bet,0,-2270
2672,Black,1,0,,No Bet,0,-2270
2673,Black,2,0,,No Bet,0,-2270
2674,Black,3,0,,No Bet,0,-2270
2675,Red,1,0,,No Bet,0,-2270
2676,Red,2,0,,No Bet,0,-2270
2677,Black,1,0,,No Bet,0,-2270
2678,Red,1,0,,No Bet,0,-2270
2679,Green,0,0,,No Bet,0,-2270
2680,Red,1,0,,No Bet,0,-2270
2681,Black,1,0,,No Bet,0,-2270
2682,Red,1,0,,No Bet,0,-2270
2683,Red,2,0,,No Bet,0,-2270
2684,Red,3,0,,No Bet,0,-2270
2685,Red,Betting,0,,No Bet,0,-2270
2686,Red,Betting,10,Black,Loss,-10,-2280
2687,Black,1,20,,Win,20,-2260
2688,Red,1,0,,No Bet,0,-2260
2689,Red,2,0,,No Bet,0,-2260
2690,Black,1,0,,No Bet,0,-2260
2691,Black,2,0,,No Bet,0,-2260
2692,Red,1,0,,No Bet,0,-2260
2693,Red,2,0,,No Bet,0,-2260
2694,Red,3,0,,No Bet,0,-2260
2695,Red,Betting,0,,No Bet,0,-2260
2696,Red,Betting,10,Black,Loss,-10,-2270
2697,Red,Betting,20,Black,Loss,-20,-2290
2698,Black,1,40,,Win,40,-2250
2699,Red,1,0,,No Bet,0,-2250
2700,Black,1,0,,No Bet,0,-2250
2701,Black,2,0,,No Bet,0,-2250
2702,Black,3,0,,No Bet,0,-2250
2703,Black,Betting,0,,No Bet,0,-2250
2704,Red,1,10,,Win,10,-2240
2705,Red,2,0,,No Bet,0,-2240
2706,Black,1,0,,No Bet,0,-2240
2707,Black,2,0,,No Bet,0,-2240
2708,Black,3,0,,No Bet,0,-2240
2709,Black,Betting,0,,No Bet,0,-2240
2710,Red,1,10,,Win,10,-2230
2711,Red,2,0,,No Bet,0,-2230
2712,Black,1,0,,No Bet,0,-2230
2713,Black,2,0,,No Bet,0,-2230
2714,Red,1,0,,No Bet,0,-2230
2715,Red,2,0,,No Bet,0,-2230
2716,Red,3,0,,No Bet,0,-2230
2717,Black,1,0,,No Bet,0,-2230
2718,Green,0,0,,No Bet,0,-2230
2719,Black,1,0,,No Bet,0,-2230
2720,Red,1,0,,No Bet,0,-2230
2721,Red,2,0,,No Bet,0,-2230
2722,Green,0,0,,No Bet,0,-2230
2723,Black,1,0,,No Bet,0,-2230
2724,Red,1,0,,No Bet,0,-2230
2725,Red,2,0,,No Bet,0,-2230
2726,Red,3,0,,No Bet,0,-2230
2727,Red,Betting,0,,No Bet,0,-2230
2728,Red,Betting,10,Black,Loss,-10,-2240
2729,Red,Betting,20,Black,Loss,-20,-2260
2730,Black,1,40,,Win,40,-2220
2731,Red,1,0,,No Bet,0,-2220
2732,Black,1,0,,No Bet,0,-2220
2733,Red,1,0,,No Bet,0,-2220
2734,Black,1,0,,No Bet,0,-2220
2735,Red,1,0,,No Bet,0,-2220
2736,Red,2,0,,No Bet,0,-2220
2737,Red,3,0,,No Bet,0,-2220
2738,Red,Betting,0,,No Bet,0,-2220
2739,Red,Betting,10,Black,Loss,-10,-2230
2740,Red,Betting,20,Black,Loss,-20,-2250
2741,Red,Betting,40,Black,Loss,-40,-2290
2742,Red,Betting,80,Black,Loss,-80,-2370
2743,Black,1,160,,Win,160,-2210
2744,Red,1,0,,No Bet,0,-2210
2745,Black,1,0,,No Bet,0,-2210
2746,Red,1,0,,No Bet,0,-2210
2747,Black,1,0,,No Bet,0,-2210
2748,Black,2,0,,No Bet,0,-2210
2749,Red,1,0,,No Bet,0,-2210
2750,Red,2,0,,No Bet,0,-2210
2751,Black,1,0,,No Bet,0,-2210
2752,Black,2,0,,No Bet,0,-2210
2753,Black,3,0,,No Bet,0,-2210
2754,Black,Betting,0,,No Bet,0,-2210
2755,Black,Betting,10,Red,Loss,-10,-2220
2756,Red,1,20,,Win,20,-2200
2757,Red,2,0,,No Bet,0,-2200
2758,Black,1,0,,No Bet,0,-2200
2759,Red,1,0,,No Bet,0,-2200
2760,Black,1,0,,No Bet,0,-2200
2761,Red,1,0,,No Bet,0,-2200
2762,Black,1,0,,No Bet,0,-2200
2763,Red,1,0,,No Bet,0,-2200
2764,Red,2,0,,No Bet,0,-2200
2765,Green,0,0,,No Bet,0,-2200
2766,Red,1,0,,No Bet,0,-2200
2767,Black,1,0,,No Bet,0,-2200
2768,Black,2,0,,No Bet,0,-2200
2769,Green,0,0,,No Bet,0,-2200
2770,Black,1,0,,No Bet,0,-2200
2771,Black,2,0,,No Bet,0,-2200
2772,Red,1,0,,No Bet,0,-2200
2773,Red,2,0,,No Bet,0,-2200
2774,Green,0,0,,No Bet,0,-2200
2775,Red,1,0,,No Bet,0,-2200
2776,Red,2,0,,No Bet,0,-2200
2777,Red,3,0,,No Bet,0,-2200
2778,Black,1,0,,No Bet,0,-2200
2779,Red,1,0,,No Bet,0,-2200
2780,Black,1,0,,No Bet,0,-2200
2781,Red,1,0,,No Bet,0,-2200
2782,Green,0,0,,No Bet,0,-2200
2783,Black,1,0,,No Bet,0,-2200
2784,Black,2,0,,No Bet,0,-2200
2785,Red,1,0,,No Bet,0,-2200
2786,Red,2,0,,No Bet,0,-2200
2787,Red,3,0,,No Bet,0,-2200
2788,Red,Betting,0,,No Bet,0,-2200
2789,Red,Betting,10,Black,Loss,-10,-2210
2790,Black,1,20,,Win,20,-2190
2791,Black,2,0,,No Bet,0,-2190
2792,Black,3,0,,No Bet,0,-2190
2793,Black,Betting,0,,No Bet,0,-2190
2794,Black,Betting,10,Red,Loss,-10,-2200
2795,Red,1,20,,Win,20,-2180
2796,Red,2,0,,No Bet,0,-2180
2797,Black,1,0,,No Bet,0,-2180
2798,Black,2,0,,No Bet,0,-2180
2799,Red,1,0,,No Bet,0,-2180
2800,Black,1,0,,No Bet,0,-2180
2801,Black,2,0,,No Bet,0,-2180
2802,Black,3,0,,No Bet,0,-2180
2803,Black,Betting,0,,No Bet,0,-2180
2804,Red,1,10,,Win,10,-2170
2805,Red,2,0,,No Bet,0,-2170
2806,Red,3,0,,No Bet,0,-2170
2807,Black,1,0,,No Bet,0,-2170
2808,Green,0,0,,No Bet,0,-2170
2809,Black,1,0,,No Bet,0,-2170
2810,Green,0,0,,No Bet,0,-2170
2811,Red,1,0,,No Bet,0,-2170
2812,Green,0,0,,No Bet,0,-2170
2813,Red,1,0,,No Bet,0,-2170
2814,Black,1,0,,No Bet,0,-2170
2815,Red,1,0,,No Bet,0,-2170
2816,Black,1,0,,No Bet,0,-2170
2817,Red,1,0,,No Bet,0,-2170
2818,Black,1,0,,No Bet,0,-2170
2819,Black,2,0,,No Bet,0,-2170
2820,Black,3,0,,No Bet,0,-2170
2821,Black,Betting,0,,No Bet,0,-2170
2822,Red,1,10,,Win,10,-2160
2823,Red,2,0,,No Bet,0,-2160
2824,Black,1,0,,No Bet,0,-2160
2825,Red,1,0,,No Bet,0,-2160
2826,Red,2,0,,No Bet,0,-2160
2827,Red,3,0,,No Bet,0,-2160
2828,Red,Betting,0,,No Bet,0,-2160
2829,Green,Betting,10,Black,Loss,-10,-2170
2830,Red,Betting,20,Black,Loss,-20,-2190
2831,Red,Betting,40,Black,Loss,-40,-2230
2832,Black,1,80,,Win,80,-2150
2833,Black,2,0,,No Bet,0,-2150
2834,Red,1,0,,No Bet,0,-2150
2835,Black,1,0,,No Bet,0,-2150
2836,Red,1,0,,No Bet,0,-2150
2837,Red,2,0,,No Bet,0,-2150
2838,Black,1,0,,No Bet,0,-2150
2839,Red,1,0,,No Bet,0,-2150
2840,Red,2,0,,No Bet,0,-2150
2841,Red,3,0,,No Bet,0,-2150
2842,Red,Betting,0,,No Bet,0,-2150
2843,Red,Betting,10,Black,Loss,-10,-2160
2844,Red,Betting,20,Black,Loss,-20,-2180
2845,Black,1,40,,Win,40,-2140
2846,Red,1,0,,No Bet,0,-2140
2847,Black,1,0,,No Bet,0,-2140
2848,Red,1,0,,No Bet,0,-2140
2849,Black,1,0,,No Bet,0,-2140
2850,Black,2,0,,No Bet,0,-2140
2851,Red,1,0,,No Bet,0,-2140
2852,Red,2,0,,No Bet,0,-2140
2853,Red,3,0,,No Bet,0,-2140
2854,Black,1,0,,No Bet,0,-2140
2855,Red,1,0,,No Bet,0,-2140
2856,Black,1,0,,No Bet,0,-2140
2857,Black,2,0,,No Bet,0,-2140
2858,Red,1,0,,No Bet,0,-2140
2859,Red,2,0,,No Bet,0,-2140
2860,Black,1,0,,No Bet,0,-2140
2861,Red,1,0,,No Bet,0,-2140
2862,Red,2,0,,No Bet,0,-2140
2863,Black,1,0,,No Bet,0,-2140
2864,Red,1,0,,No Bet,0,-2140
2865,Red,2,0,,No Bet,0,-2140
2866,Red,3,0,,No Bet,0,-2140
2867,Black,1,0,,No Bet,0,-2140
2868,Red,1,0,,No Bet,0,-2140
2869,Red,2,0,,No Bet,0,-2140
2870,Black,1,0,,No Bet,0,-2140
2871,Green,0,0,,No Bet,0,-2140
2872,Red,1,0,,No Bet,0,-2140
2873,Black,1,0,,No Bet,0,-2140
2874,Red,1,0,,No Bet,0,-2140
2875,Red,2,0,,No Bet,0,-2140
2876,Red,3,0,,No Bet,0,-2140
2877,Red,Betting,0,,No Bet,0,-2140
2878,Black,1,10,,Win,10,-2130
2879,Red,1,0,,No Bet,0,-2130
2880,Red,2,0,,No Bet,0,-2130
2881,Black,1,0,,No Bet,0,-2130
2882,Black,2,0,,No Bet,0,-2130
2883,Red,1,0,,No Bet,0,-2130
2884,Red,2,0,,No Bet,0,-2130
2885,Black,1,0,,No Bet,0,-2130
2886,Black,2,0,,No Bet,0,-2130
2887,Red,1,0,,No Bet,0,-2130
2888,Black,1,0,,No Bet,0,-2130
2889,Red,1,0,,No Bet,0,-2130
2890,Red,2,0,,No Bet,0,-2130
2891,Black,1,0,,No Bet,0,-2130
2892,Green,0,0,,No Bet,0,-2130
2893,Green,0,0,,No Bet,0,-2130
2894,Black,1,0,,No Bet,0,-2130
2895,Red,1,0,,No Bet,0,-2130
2896,Green,0,0,,No Bet,0,-2130
2897,Red,1,0,,No Bet,0,-2130
2898,Red,2,0,,No Bet,0,-2130
2899,Black,1,0,,No Bet,0,-2130
2900,Black,2,0,,No Bet,0,-2130
2901,Black,3,0,,No Bet,0,-2130
2902,Red,1,0,,No Bet,0,-2130
2903,Green,0,0,,No Bet,0,-2130
2904,Red,1,0,,No Bet,0,-2130
2905,Red,2,0,,No Bet,0,-2130
2906,Black,1,0,,No Bet,0,-2130
2907,Red,1,0,,No Bet,0,-2130
2908,Red,2,0,,No Bet,0,-2130
2909,Black,1,0,,No Bet,0,-2130
2910,Red,1,0,,No Bet,0,-2130
2911,Red,2,0,,No Bet,0,-2130
2912,Red,3,0,,No Bet,0,-2130
2913,Black,1,0,,No Bet,0,-2130
2914,Red,1,0,,No Bet,0,-2130
2915,Red,2,0,,No Bet,0,-2130
2916,Red,3,0,,No Bet,0,-2130
2917,Green,0,0,,No Bet,0,-2130
2918,Black,1,0,,No Bet,0,-2130
2919,Black,2,0,,No Bet,0,-2130
2920,Black,3,0,,No Bet,0,-2130
2921,Black,Betting,0,,No Bet,0,-2130
2922,Red,1,10,,Win,10,-2120
2923,Black,1,0,,No Bet,0,-2120
2924,Black,2,0,,No Bet,0,-2120
2925,Red,1,0,,No Bet,0,-2120
2926,Red,2,0,,No Bet,0,-2120
2927,Black,1,0,,No Bet,0,-2120
2928,Red,1,0,,No Bet,0,-2120
2929,Black,1,0,,No Bet,0,-2120
2930,Red,1,0,,No Bet,0,-2120
2931,Red,2,0,,No Bet,0,-2120
2932,Black,1,0,,No Bet,0,-2120
2933,Black,2,0,,No Bet,0,-2120
2934,Red,1,0,,No Bet,0,-2120
2935,Red,2,0,,No Bet,0,-2120
2936,Black,1,0,,No Bet,0,-2120
2937,Red,1,0,,No Bet,0,-2120
2938,Red,2,0,,No Bet,0,-2120
2939,Red,3,0,,No Bet,0,-2120
2940,Red,Betting,0,,No Bet,0,-2120
2941,Red,Betting,10,Black,Loss,-10,-2130
2942,Red,Betting,20,Black,Loss,-20,-2150
2943,Black,1,40,,Win,40,-2110
2944,Red,1,0,,No Bet,0,-2110
2945,Black,1,0,,No Bet,0,-2110
2946,Red,1,0,,No Bet,0,-2110
2947,Black,1,0,,No Bet,0,-2110
2948,Black,2,0,,No Bet,0,-2110
2949,Black,3,0,,No Bet,0,-2110
2950,Red,1,0,,No Bet,0,-2110
2951,Black,1,0,,No Bet,0,-2110
2952,Black,2,0,,No Bet,0,-2110
2953,Red,1,0,,No Bet,0,-2110
2954,Red,2,0,,No Bet,0,-2110
2955,Black,1,0,,No Bet,0,-2110
2956,Red,1,0,,No Bet,0,-2110
2957,Red,2,0,,No Bet,0,-2110
2958,Red,3,0,,No Bet,0,-2110
2959,Black,1,0,,No Bet,0,-2110
2960,Red,1,0,,No Bet,0,-2110
2961,Red,2,0,,No Bet,0,-2110
2962,Red,3,0,,No Bet,0,-2110
2963,Green,0,0,,No Bet,0,-2110
2964,Black,1,0,,No Bet,0,-2110
2965,Red,1,0,,No Bet,0,-2110
2966,Black,1,0,,No Bet,0,-2110
2967,Black,2,0,,No Bet,0,-2110
2968,Black,3,0,,No Bet,0,-2110
2969,Black,Betting,0,,No Bet,0,-2110
2970,Red,1,10,,Win,10,-2100
2971,Red,2,0,,No Bet,0,-2100
2972,Red,3,0,,No Bet,0,-2100
2973,Black,1,0,,No Bet,0,-2100
2974,Black,2,0,,No Bet,0,-2100
2975,Black,3,0,,No Bet,0,-2100
2976,Red,1,0,,No Bet,0,-2100
2977,Red,2,0,,No Bet,0,-2100
2978,Black,1,0,,No Bet,0,-2100
2979,Black,2,0,,No Bet,0,-2100
2980,Black,3,0,,No Bet,0,-2100
2981,Red,1,0,,No Bet,0,-2100
2982,Black,1,0,,No Bet,0,-2100
2983,Red,1,0,,No Bet,0,-2100
2984,Red,2,0,,No Bet,0,-2100
2985,Black,1,0,,No Bet,0,-2100
2986,Red,1,0,,No Bet,0,-2100
2987,Black,1,0,,No Bet,0,-2100
2988,Red,1,0,,No Bet,0,-2100
2989,Red,2,0,,No Bet,0,-2100
2990,Black,1,0,,No Bet,0,-2100
2991,Black,2,0,,No Bet,0,-2100
2992,Red,1,0,,No Bet,0,-2100
2993,Red,2,0,,No Bet,0,-2100
2994,Green,0,0,,No Bet,0,-2100
2995,Red,1,0,,No Bet,0,-2100
2996,Black,1,0,,No Bet,0,-2100
2997,Red,1,0,,No Bet,0,-2100
2998,Black,1,0,,No Bet,0,-2100
2999,Black,2,0,,No Bet,0,-2100
3000,Red,1,0,,No Bet,0,-2100
3001,Black,1,0,,No Bet,0,-2100
3002,Black,2,0,,No Bet,0,-2100
3003,Green,0,0,,No Bet,0,-2100
3004,Black,1,0,,No Bet,0,-2100
3005,Black,2,0,,No Bet,0,-2100
3006,Black,3,0,,No Bet,0,-2100
3007,Black,Betting,0,,No Bet,0,-2100
3008,Black,Betting,10,Red,Loss,-10,-2110
3009,Black,Betting,20,Red,Loss,-20,-2130
3010,Red,1,40,,Win,40,-2090
3011,Red,2,0,,No Bet,0,-2090
3012,Black,1,0,,No Bet,0,-2090
3013,Black,2,0,,No Bet,0,-2090
3014,Black,3,0,,No Bet,0,-2090
3015,Black,Betting,0,,No Bet,0,-2090
3016,Black,Betting,10,Red,Loss,-10,-2100
3017,Red,1,20,,Win,20,-2080
3018,Red,2,0,,No Bet,0,-2080
3019,Black,1,0,,No Bet,0,-2080
3020,Red,1,0,,No Bet,0,-2080
3021,Red,2,0,,No Bet,0,-2080
3022,Red,3,0,,No Bet,0,-2080
3023,Red,Betting,0,,No Bet,0,-2080
3024,Red,Betting,10,Black,Loss,-10,-2090
3025,Black,1,20,,Win,20,-2070
3026,Red,1,0,,No Bet,0,-2070
3027,Red,2,0,,No Bet,0,-2070
3028,Red,3,0,,No Bet,0,-2070
3029,Red,Betting,0,,No Bet,0,-2070
3030,Black,1,10,,Win,10,-2060
3031,Red,1,0,,No Bet,0,-2060
3032,Red,2,0,,No Bet,0,-2060
3033,Black,1,0,,No Bet,0,-2060
3034,Red,1,0,,No Bet,0,-2060
3035,Black,1,0,,No Bet,0,-2060
3036,Black,2,0,,No Bet,0,-2060
3037,Red,1,0,,No Bet,0,-2060
3038,Red,2,0,,No Bet,0,-2060
3039,Red,3,0,,No Bet,0,-2060
3040,Black,1,0,,No Bet,0,-2060
3041,Black,2,0,,No Bet,0,-2060
3042,Black,3,0,,No Bet,0,-2060
3043,Red,1,0,,No Bet,0,-2060
3044,Black,1,0,,No Bet,0,-2060
3045,Black,2,0,,No Bet,0,-2060
3046,Black,3,0,,No Bet,0,-2060
3047,Black,Betting,0,,No Bet,0,-2060
3048,Black,Betting,10,Red,Loss,-10,-2070
3049,Black,Betting,20,Red,Loss,-20,-2090
3050,Black,Betting,40,Red,Loss,-40,-2130
3051,Black,Betting,80,Red,Loss,-80,-2210
3052,Black,Betting,160,Red,Loss,-160,-2370
3053,Red,1,320,,Win,320,-2050
3054,Red,2,0,,No Bet,0,-2050
3055,Black,1,0,,No Bet,0,-2050
3056,Red,1,0,,No Bet,0,-2050
3057,Black,1,0,,No Bet,0,-2050
3058,Red,1,0,,No Bet,0,-2050
3059,Black,1,0,,No Bet,0,-2050
3060,Red,1,0,,No Bet,0,-2050
3061,Red,2,0,,No Bet,0,-2050
3062,Red,3,0,,No Bet,0,-2050
3063,Red,Betting,0,,No Bet,0,-2050
3064,Red,Betting,10,Black,Loss,-10,-2060
3065,Red,Betting,20,Black,Loss,-20,-2080
3066,Black,1,40,,Win,40,-2040
3067,Red,1,0,,No Bet,0,-2040
3068,Red,2,0,,No Bet,0,-2040
3069,Black,1,0,,No Bet,0,-2040
3070,Black,2,0,,No Bet,0,-2040
3071,Red,1,0,,No Bet,0,-2040
3072,Red,2,0,,No Bet,0,-2040
3073,Red,3,0,,No Bet,0,-2040
3074,Black,1,0,,No Bet,0,-2040
3075,Red,1,0,,No Bet,0,-2040
3076,Red,2,0,,No Bet,0,-2040
3077,Red,3,0,,No Bet,0,-2040
3078,Red,Betting,0,,No Bet,0,-2040
3079,Black,1,10,,Win,10,-2030
3080,Black,2,0,,No Bet,0,-2030
3081,Black,3,0,,No Bet,0,-2030
3082,Black,Betting,0,,No Bet,0,-2030
3083,Red,1,10,,Win,10,-2020
3084,Red,2,0,,No Bet,0,-2020
3085,Red,3,0,,No Bet,0,-2020
3086,Red,Betting,0,,No Bet,0,-2020
3087,Black,1,10,,Win,10,-2010
3088,Red,1,0,,No Bet,0,-2010
3089,Red,2,0,,No Bet,0,-2010
3090,Black,1,0,,No Bet,0,-2010
3091,Black,2,0,,No Bet,0,-2010
3092,Black,3,0,,No Bet,0,-2010
3093,Red,1,0,,No Bet,0,-2010
3094,Black,1,0,,No Bet,0,-2010
3095,Black,2,0,,No Bet,0,-2010
3096,Black,3,0,,No Bet,0,-2010
3097,Red,1,0,,No Bet,0,-2010
3098,Red,2,0,,No Bet,0,-2010
3099,Red,3,0,,No Bet,0,-2010
3100,Black,1,0,,No Bet,0,-2010
3101,Black,2,0,,No Bet,0,-2010
3102,Green,0,0,,No Bet,0,-2010
3103,Black,1,0,,No Bet,0,-2010
3104,Black,2,0,,No Bet,0,-2010
3105,Black,3,0,,No Bet,0,-2010
3106,Black,Betting,0,,No Bet,0,-2010
3107,Red,1,10,,Win,10,-2000
3108,Black,1,0,,No Bet,0,-2000
3109,Red,1,0,,No Bet,0,-2000
3110,Black,1,0,,No Bet,0,-2000
3111,Red,1,0,,No Bet,0,-2000
3112,Black,1,0,,No Bet,0,-2000
3113,Black,2,0,,No Bet,0,-2000
3114,Red,1,0,,No Bet,0,-2000
3115,Red,2,0,,No Bet,0,-2000
3116,Red,3,0,,No Bet,0,-2000
3117,Red,Betting,0,,No Bet,0,-2000
3118,Black,1,10,,Win,10,-1990
3119,Red,1,0,,No Bet,0,-1990
3120,Black,1,0,,No Bet,0,-1990
3121,Black,2,0,,No Bet,0,-1990
3122,Red,1,0,,No Bet,0,-1990
3123,Red,2,0,,No Bet,0,-1990
3124,Red,3,0,,No Bet,0,-1990
3125,Black,1,0,,No Bet,0,-1990
3126,Red,1,0,,No Bet,0,-1990
3127,Red,2,0,,No Bet,0,-1990
3128,Red,3,0,,No Bet,0,-1990
3129,Black,1,0,,No Bet,0,-1990
3130,Black,2,0,,No Bet,0,-1990
3131,Black,3,0,,No Bet,0,-1990
3132,Red,1,0,,No Bet,0,-1990
3133,Black,1,0,,No Bet,0,-1990
3134,Black,2,0,,No Bet,0,-1990
3135,Red,1,0,,No Bet,0,-1990
3136,Red,2,0,,No Bet,0,-1990
3137,Red,3,0,,No Bet,0,-1990
3138,Black,1,0,,No Bet,0,-1990
3139,Black,2,0,,No Bet,0,-1990
3140,Red,1,0,,No Bet,0,-1990
3141,Black,1,0,,No Bet,0,-1990
3142,Black,2,0,,No Bet,0,-1990
3143,Black,3,0,,No Bet,0,-1990
